countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
MNP,2017,62.1153846153846,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2016,81.1382113821138,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2015,69.7802197802198,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2014,67.3076923076923,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2013,68.0051813471503,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2012,64.0750670241287,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2011,61.5912208504801,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2010,50.6883604505632,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2009,45.2830188679245,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2008,48.8817891373802,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2007,61.727078891258,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2006,75.959595959596,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2005,78.6993402450518,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2004,77.4380165289256,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2003,62.4697336561743,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2002,60.9034267912773,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2001,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,2000,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,1999,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,1998,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,1997,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,1996,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MNP,1995,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MP,Northern Mariana Islands
MOZ,2021,68.8331303124785,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2020,66.339016229659,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2019,79.7305589363015,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2018,82.334153994729,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2017,61.1397606569416,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2016,72.0931548407048,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2015,62.8305375705609,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2014,80.1811350701045,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2013,76.4065684421297,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2012,72.9876671281386,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2011,50.1320995433341,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2010,42.1967457917425,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2009,37.6863702314776,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2008,35.8168899075548,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2007,35.602215669236,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2006,36.9054509494828,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2005,41.5073739760521,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2004,42.9497123432216,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2003,45.0222443142412,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2002,49.3817272439455,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2001,30.1322102080421,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,2000,34.9070166461541,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,1999,34.8435340203597,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,1998,27.8026012999621,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,1997,30.7687920156736,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,1996,36.7535070919661,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MOZ,1995,50.1997470463415,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MZ,Mozambique
MRT,2021,60.9405678723871,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2020,53.9940734735715,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2019,54.6046640890895,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2018,52.5604790922211,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2017,44.3092844495023,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2016,39.2281559211081,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2015,47.1516417391617,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2014,54.2211706416612,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2013,56.8502249709266,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2012,62.5267675338065,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2011,48.3025199043706,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2010,47.6813970207492,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2009,44.7628692989027,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2008,52.517360521974,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2007,45.5408938796247,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2006,40.4243978856356,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2005,61.4818525059617,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2004,51.9495471101002,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2003,36.193252157771,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2002,32.0119211973383,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2001,35.1642173799555,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,2000,33.4232590529824,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,1999,26.4477520014578,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,1998,26.9318439912189,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,1997,29.3575094993294,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,1996,31.2924762860696,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MRT,1995,31.9304770494547,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MR,Mauritania
MUS,2021,53.7491418228722,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2020,46.509554253716,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2019,52.2171104532638,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2018,51.9909128541917,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2017,53.0950955989181,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2016,52.1920378892811,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2015,55.6481270311876,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2014,58.0650479204498,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2013,60.7345837826666,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2012,65.7079545065651,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2011,65.0947989850203,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2010,62.2194007604958,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2009,56.7525603586559,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2008,64.4187944584773,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2007,65.0089533758341,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2006,68.618925831202,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2005,64.22162306342,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2004,55.1456011773776,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2003,54.1112748748469,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2002,58.2139902698954,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2001,61.7917024353649,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,2000,61.2183875925576,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,1999,66.8885928703226,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,1998,66.5153932516387,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,1997,66.3433267408343,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,1996,64.2722662405486,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MUS,1995,61.0819020145248,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MU,Mauritius
MWI,2021,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2020,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2019,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2018,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2017,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2016,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2015,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2014,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2013,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2012,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2011,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2010,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2009,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2008,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2007,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2006,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2005,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2004,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2003,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2002,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2001,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,2000,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,1999,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,1998,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,1997,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,1996,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MWI,1995,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MW,Malawi
MYS,2021,61.730897156154,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2020,55.2293370944993,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2019,57.7507803730719,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2018,61.8476128640106,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2017,63.143458839475,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2016,60.1235658535102,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2015,61.9213707399096,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2014,64.5187325510668,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2013,67.0919504346102,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2012,68.5418408404822,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2011,69.6822424986263,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2010,71.0144698174169,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2009,71.1421785856069,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2008,77.1687475404215,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2007,86.2972314906664,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2006,90.3916659964074,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2005,90.9556678158424,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2004,95.0009281760497,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2003,87.2516829087158,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2002,91.0509299006036,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2001,92.9621446541059,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,2000,100.597080255106,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,1999,96.2595257411126,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,1998,93.7484774557535,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,1997,92.3756631593889,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,1996,90.1908312707896,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
MYS,1995,98.0240298822779,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),MY,Malaysia
NAC,2021,15.8520308541942,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2020,14.5055366145071,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2019,16.0083305952787,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2018,16.7188425773458,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2017,16.4742239450399,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2016,16.1016810521682,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2015,16.8470141003775,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2014,17.9648491983579,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2013,17.9555640000985,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2012,18.5768437784576,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2011,18.7801127910092,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2010,17.3524822860581,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2009,15.2280108902331,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2008,18.8890745750617,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2007,17.9789351763506,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2006,17.7585847889047,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2005,17.0834824895385,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2004,16.2215832338767,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2003,15.000022076222,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2002,14.6216882867435,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2001,14.770985459062,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,2000,16.0493758242431,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,1999,14.6690336091162,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,1998,13.9967822929746,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,1997,14.0069596439327,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,1996,13.4843457135817,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAC,1995,13.3755316052144,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),XU,North America
NAM,2021,47.990325352826,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2020,41.7225012722559,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2019,46.5002696252265,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2018,45.8313015736711,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2017,47.5988628123229,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2016,58.9567205681101,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2015,61.8681834089103,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2014,64.0630517558312,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2013,60.2229193258082,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2012,60.1550707623781,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2011,56.6493658333056,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2010,59.7905226950419,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2009,72.199669481011,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2008,65.9910625505728,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2007,55.1241027322248,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2006,41.4671357775877,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2005,40.2718039587905,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2004,42.0643203848333,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2003,52.5230302978881,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2002,48.2463228263129,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2001,47.528158812429,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,2000,44.3960937348397,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,1999,49.669830636447,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,1998,50.7605525034867,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,1997,50.1951051402505,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,1996,51.1395727622065,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NAM,1995,48.8720811881066,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NA,Namibia
NCL,2021,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2020,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2019,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2018,,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2017,37.9219497999573,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2016,38.7641297598898,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2015,41.9776298064953,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2014,40.3716168473283,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2013,43.1492461385982,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2012,45.9948547950947,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2011,46.753697495563,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2010,47.96900747764,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2009,40.6765004061957,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2008,49.3632452288195,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2007,44.7896639289252,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2006,44.1273860343091,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2005,40.4431311456263,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2004,36.5876503275061,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2003,41.2757615756158,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2002,38.0769603361761,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2001,39.4755568739662,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,2000,37.5858419019235,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,1999,37.9601481425729,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,1998,36.0145262031003,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,1997,28.2199514700208,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,1996,27.7472412243042,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NCL,1995,26.3878108782308,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NC,New Caledonia
NER,2021,27.2271944555593,,,1,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),NE,Niger
